fM,fPt
2.1870263,2.5011895
2.1777763,2.5427463
2.1037586,2.6237402
2.216566,2.6545477
2.2161925,2.5879939
2.1489644,2.545223
2.1011784,2.5944834
2.1391604,2.5243318
2.279281,2.5487158
2.4475007,2.5301917
2.3004549,2.5041428
2.231189,2.554838
2.1671803,2.6507084
2.3066757,2.5173419
2.354291,2.6726294
2.114321,2.592879
2.1483538,2.6364713
2.5101354,2.698594
2.2420835,2.554265
2.1279678,2.6898677
2.2528477,2.519177
2.2071834,2.5946715
2.451714,2.6641984
2.2349322,2.6744316
2.270281,2.6497996
2.1622686,2.639375
2.1237428,2.6448023
2.213842,2.6503463
2.1723382,2.6114054
2.4480999,2.5818222
2.4208515,2.676276
2.429754,2.6402278
2.5102577,2.5641878
2.3755488,2.631353
2.166367,2.6042957
2.2442915,2.50472
2.3306267,2.5222404
2.1404707,2.5929437
2.1547062,2.540879
2.506563,2.5612097
2.2222567,2.6993155
2.232765,2.6578515
2.1546562,2.5475254
2.3948832,2.5319564
2.2101846,2.5582867
2.1537392,2.5086875
2.459357,2.6107814
2.1699643,2.6381097
2.1049967,2.5682857
2.250475,2.6397438
2.37239,2.6979477
2.3790755,2.6212919
2.1391737,2.6589892
2.253382,2.6638868
2.3904004,2.531641
2.2455647,2.635368
2.1861327,2.630521
2.3400555,2.575938
2.1095903,2.6781044
2.4940362,2.6024055
2.1559865,2.5572777
2.139085,2.5576522
2.259091,2.512992
2.1735764,2.6144493
2.4575984,2.5802019
2.410898,2.5092456
2.3154252,2.5085404
2.1038642,2.5340478
2.1116173,2.666634
2.2052257,2.6800354
2.3928564,2.6682355
2.2770488,2.6147666
2.1364605,2.57457
2.1805358,2.6383317
2.109537,2.650238
2.201548,2.5142543
2.141823,2.5351784
2.106611,2.5919557
2.1901245,2.5236294
2.144205,2.5089684
2.3399396,2.6922715
2.1000888,2.6039505
2.1981845,2.6854808
2.3212626,2.5066311
2.2596219,2.6166012
2.1335483,2.521428
2.1495292,2.6806862
2.179303,2.6485672
2.465261,2.6685693
2.1727629,2.5530956
2.239595,2.6130984
2.2924824,2.5351553
2.3308988,2.6610203
2.2835455,2.5401807
2.1775324,2.5755508
2.232829,2.6432612
2.1473691,2.673523
2.1044445,2.6337967
2.2623744,2.6204946
2.3956742,2.5997734
2.1316152,2.6277237
2.299067,2.6398864
2.3773592,2.5531483
2.2499228,2.600957
2.4595103,2.558858
2.1353447,2.626321
2.103967,2.5575855
2.1300802,2.6739047
2.178063,2.6692111
2.2565622,2.554313
2.240494,2.515689
2.100291,2.5840237
2.2198703,2.6209807
2.3225875,2.5329983
2.2008374,2.6943374
2.2187593,2.5547452
